batch_year,college,company_name,job_role,tier,internship_stipend_monthly,base_salary,total_ctc,num_fte,num_intern,num_fte_intern,cgpa_cutoff,is_internship,has_ctc_data,has_base_data,has_cgpa_data
2022,PES,Innovaccer,SDE,Tier-1,,,15.0,,,,,False,True,False,False
2022,PES,Commscope,SDE,Tier-1,,10.0,14.0,,,,,False,True,True,False
2022,PES,Tata Medical And Diagnostics Ltd,Graduate Engineer Trainee,Tier-1,,,9.1,,,,,False,True,False,False
2022,PES,Wells Fargo,Program Associate,Tier-1,,,20.0,,,,,False,True,False,False
2022,PES,Capillary,SDE,Tier-1,,,25.0,,,,,False,True,False,False
2022,PES,Metro Global,Chatbot Engineer,Tier-1,15.0,,12.0,,,,,False,True,False,False
2022,PES,Machine Learning Engineer,,Tier-1,,,,,,,,False,False,False,False
2022,PES,Web Developer,,Tier-1,,,,,,,,False,False,False,False
2022,PES,Innovation Consultant,,Tier-1,,,,,,,,False,False,False,False
2022,PES,Bel,Probationary Engineer,Tier-1,,,11.18,,,,,False,True,False,False
2022,PES,Goodworker,Associate Software Engineer,Tier-1,,,20.0,,,,,False,True,False,False
2022,PES,Commscope,SDE,Tier-1,,10.0,14.0,,,,,False,True,True,False
2022,PES,Symphonyai,Associate Software Engineer,Tier-1,,,11.0,,,,,False,True,False,False
2022,PES,Aster Dm Healthcare,Associate Engineer,Tier-1,25.0,,10.0,,,,,False,True,False,False
2022,PES,Google,Software Engineer,Tier-1,,16.0,16.0,1.0,,,,False,True,True,False
2022,PES,Dpdzero,Full Stack Engineer,Tier-1,,,12.0,,,,,False,True,False,False
2022,PES,Dyeus,Web3 Developer,Tier-1,60.0,,12.0,,,,,False,True,False,False
2022,PES,E6Data,"Performance and 
Research Engineer",Tier-1,,,15.0,,,,,False,True,False,False
2022,PES,Compute Edge Wireless (Edgeq),"5G Systems and 
Communications Algorithm 
Engineering",Tier-1,50.0,18.5,22.5,,,,,False,True,True,False
2022,PES,"Asic , Soc And Hardware Systems Engineering",,Tier-1,,,,,,,,False,False,False,False
2022,PES,5G Phy Firmware,,Tier-1,,,,,,,,False,False,False,False
2022,PES,5G S/W Engineering,,Tier-1,,,,,,,,False,False,False,False
2022,PES,Lookout,Software Engineer,Tier-1,,9.0,9.45,,,,,False,True,True,False
2022,PES,Exiger Technologies,"CPU Architecture 
Verification Engineer",Tier-1,,,10.0,,,,,False,True,False,False
2022,PES,Internship Stipend,Base,Tier-2,,,,,,,,False,False,False,False
2022,PES,Infosys,Specialist Programmer,Tier-2,,,8.0,,,,,False,True,False,False
2022,PES,Digital Specialist Engineer,,Tier-2,,5.0,5.0,,,,,False,True,True,False
2022,PES,Cognizant (Genc Next),Advanced Developer,Tier-2,,,6.75,,40.0,,,False,True,False,False
2022,PES,Full Stack Software Engineer,,Tier-2,,,,,,,,False,False,False,False
2022,PES,Digital User Experience Engineer,,Tier-2,,,,,,,,False,False,False,False
2022,PES,IoT Engineer,,Tier-2,,,,,,,,False,False,False,False
2022,PES,Data Scientist,,Tier-2,,,,,,,,False,False,False,False
2022,PES,Advanced C/Unix Dev,,Tier-2,,,,,,,,False,False,False,False
2022,PES,AWS Infra Dev,,Tier-2,,,,,,,,False,False,False,False
2022,PES,Google Engineer,,Tier-2,,,,,,,,False,False,False,False
2022,PES,Cybersecurity Engineer,,Tier-2,,,,,,,,False,False,False,False
2022,PES,Performance Engineer,,Tier-2,,,,,,,,False,False,False,False
2022,PES,Quality Engineer,,Tier-2,,,,,,,,False,False,False,False
2022,PES,Capgemini,Senior Analyst,Tier-2,,,7.5,67.0,,,,False,True,False,False
2022,PES,Abb,Management Trainee,Tier-2,,,6.0,,,,,False,True,False,False
2022,PES,R&D Engineer,,Tier-2,,7.5,7.5,,,,,False,True,True,False
2022,PES,Ushur,SDET,Tier-2,40.0,,8.0,,,,,False,True,False,False
2022,PES,IBM (Gbs),Associate Developer,Tier-2,30.0,,7.5,,14.0,,,False,True,False,False
2022,PES,Data Engineer,-,Tier-2,,5.5,5.5,,,,,False,True,True,False
2022,PES,Subex,Software Engineer,Tier-2,40.0,,8.5,,,,,False,True,False,False
2022,PES,Csg International,Software Development,Tier-2,25.0,,7.5,,,,,False,True,False,False
2022,PES,Wipro Turbo,Project Engineer,Tier-2,,5.5,6.5,130.0,,,,False,True,True,False
2022,PES,Deloitte Usi,"Technology Analyst - 
USI Risk & Financial Advisory",Tier-2,,,7.6,20.0,,,,False,True,False,False
2022,PES,Analyst - Usi Consulting,,Tier-2,,,50.0,,,,,False,True,False,False
2022,PES,Analyst - It Services Group,,Tier-2,,,2.0,,,,,False,True,False,False
2022,PES,Analyst - Deloitte India Consulting,,Tier-2,,,27.0,,,,,False,True,False,False
2022,PES,PwC,Associate,Tier-2,,,6.0,,8.0,,,False,True,False,False
2022,PES,KPMG,Analyst - Digital Trust,Tier-2,15.0,,6.3,,,,,False,True,False,False
2022,PES,KPMG Gsd,Analyst,Tier-2,,5.0,7.0,12.0,,,,False,True,True,False
2022,PES,Cyber Security,,Tier-2,,,,,,,,False,False,False,False
2022,PES,Oracle,Associate Consultant,Tier-2,,8.22,8.92,22.0,,,,False,True,True,False
2022,PES,Accenture,"Advanced Application
 Engineering Analyst",Tier-2,,,,,,,,False,False,False,False
2022,PES,Data Engineering Analyst,-,Tier-2,,,,,,,,False,False,False,False
2022,PES,Eox Vantage,Jr Developer,Tier-2,10.0,,9.0,,4.0,,,False,True,False,False
2022,PES,Deloitte India,SAP Consulting,Tier-2,,5.0,6.2,,,,,False,True,True,False
2022,PES,Detect & Response Consulting,,Tier-2,,,,,,,,False,False,False,False
2022,PES,Rpa & Automation Consulting,,Tier-2,,,,,,,,False,False,False,False
2022,PES,Cyber Strategy Consulting,,Tier-2,,,,,,,,False,False,False,False
2022,PES,Data Privacy Consulting,,Tier-2,,,,,,,,False,False,False,False
2022,PES,Collins Aerospace,GET,Tier-2,,,6.25,,,30.0,,False,True,False,False
2022,PES,Conga,Software Engineer,Tier-2,12.0,,7.2,,,,,False,True,False,False
2022,PES,Talent Recruit Software Pvt. Ltd,Software Engineer,Tier-2,,6.0,8.0,,,,,False,True,True,False
2022,PES,314E It Solutions,Software Engineer,Tier-2,35.0,,8.0,,,1.0,,False,True,False,False
2022,PES,Microchip Technology,ERP - BaaN,Tier-2,21.0,8.0,8.55,,3.0,,,False,True,True,False
2022,PES,Dynamics Ax,,Tier-2,,,,,,,,False,False,False,False
2022,PES,Biztalk B2B Developer,,Tier-2,,,,,,,,False,False,False,False
2022,PES,Etl Quality Assurance,,Tier-2,,,,,,,,False,False,False,False
2022,PES,Micron,Associate Engineer,Tier-2,,5.94,8.2,,,,,False,True,True,False
2022,PES,Havells,IoT/AIML Engineer,Tier-2,,,7.0,,,,,False,True,False,False
2022,PES,Software Developer,,Tier-2,,,,,,,,False,False,False,False
2022,PES,Signify Innovation,Data Specialist,Tier-2,28.0,7.7,8.7,,,,,False,True,True,False
2022,PES,Project Engineer,,Tier-2,,,,,,,,False,False,False,False
2022,PES,Viacom18,GET - Frontend,Tier-2,,8.0,8.0,7.0,,,,False,True,True,False
2022,PES,Get - Backend,,Tier-2,,,,,,,,False,False,False,False
2022,PES,Yara Digital Farming India,Software Engineering,Tier-2,,,7.2,,,,,False,True,False,False
2022,PES,Data Engineering,,Tier-2,,,,,,,,False,False,False,False
2022,PES,Devops Engineering,,Tier-2,,,,,,,,False,False,False,False
2022,PES,Data Analyst,,Tier-2,,,,,,,,False,False,False,False
2022,PES,Business Analyst,,Tier-2,,,,,,,,False,False,False,False
2022,PES,Data Science,,Tier-2,,,,,,,,False,False,False,False
2022,PES,Zensar,Software Developer,Tier-2,,6.5,9.0,6.0,,,,False,True,True,False
2022,PES,Nextuple,Associate Software Engineer,Tier-2,15.0,7.25,8.0,,,,,False,True,True,False
2022,PES,Associate Qa Engineer,,Tier-2,5.35,6.0,6.0,,,,,False,True,True,False
2022,PES,Tavant Technologies,Software Engineer Trainee,Tier-2,,6.28,6.93,3.0,,,,False,True,True,False
2022,PES,Visteon Corporation,Software Engineer,Tier-2,,,6.0,,,,,False,True,False,False
2022,PES,Hardware Engineer,,Tier-2,,,,,,,,False,False,False,False
2022,PES,Jsw,GET,Tier-2,,,8.0,8.0,,,,False,True,False,False
2022,PES,Secpod Technologies,Software Engineer – Systems,Tier-2,15.0,,9.0,1.0,3.0,,,False,True,False,False
2022,PES,Software Engineer – Ui,,Tier-2,,,,,,,,False,False,False,False
2022,PES,Product Content Marketer,,Tier-2,,,,,,,,False,False,False,False
2022,PES,Security Research Engineer,,Tier-2,,,,,,,,False,False,False,False
2022,PES,Consilio,Associate Engineer,Tier-2,,6.0,6.11,,,,,False,True,True,False
2022,PES,Hdfc Bank,Executive / Management Trainee,Tier-2,,4.71,6.57,,,,,False,True,True,False
2022,PES,Scaler Academy,Business Development Trainee,Tier-2,30.0,,8.5,,,,,False,True,False,False
2022,PES,Cerner Corporation,Software Engineer,Tier-2,22.0,,7.0,,,,,False,True,False,False
2022,PES,Test Automation Engineer,,Tier-2,,,,,,,,False,False,False,False
2022,PES,Netcracker,Trainee,Tier-2,25.0,5.5,6.0,,,,,False,True,True,False
2022,PES,Junior Software Engineer,-,Tier-2,6.5,8.0,8.0,,,,,False,True,True,False
2022,PES,Applied Materials,Performance Engineer,Tier-2,27.0,,8.19,,,,,False,True,False,False
2022,PES,Edgeverve Systems,Product Engineer,Tier-2,,,8.0,,,,,False,True,False,False
2022,PES,Pelatro Solutions,Trainee Engineer,Tier-2,,,6.5,,,,,False,True,False,False
2022,PES,Tekenlight Solutions,Java Developer,Tier-2,,,5.5,,,,,False,True,False,False
2022,PES,Tejas Networks,Product Verification,Tier-2,,,8.0,,,,,False,True,False,False
2022,PES,Vrize,Software Engineer,Tier-2,15.0,,15.0,,,,,False,True,False,False
2022,PES,Citiustech,Trainee Software Engineer,Tier-2,,,5.5,6.0,,,,False,True,False,False
2022,PES,Npci,Graduate Engineer Trainee,Tier-2,,5.0,6.85,,,,,False,True,True,False
2022,PES,Allstate,Associate Consultant,Tier-2,,5.5,6.5,,,,,False,True,True,False
2022,PES,Coffeebeans Consulting,Associate Consultant,Tier-2,,,9.0,,,,,False,True,False,False
2022,PES,Yara Digital Farming,Software Engineer,Tier-2,,,7.2,,,,,False,True,False,False
2022,PES,Byteridge,Software Development Engineer,Tier-2,,,5.33,,,,,False,True,False,False
2022,PES,Mphasis,Associate Software Engineer,Tier-2,,5.8,6.0,,,,,False,True,True,False
2022,PES,Indegene,SDE,Tier-2,,,8.0,,,,,False,True,False,False
2022,PES,Wakefit,Associate Software Engineer,Tier-2,25.0,,8.0,,,,,False,True,False,False
2022,PES,Tata Iq,Analyst Analytics Services,Tier-2,,,5.5,,,,,False,True,False,False
2022,PES,Tata Power,GET,Tier-2,,,,,,,,False,False,False,False
2022,PES,Axis Bank,IT Deputy Manager,Tier-2,,,8.0,,,,,False,True,False,False
2022,PES,Adani Group,GET.,Tier-2,,5.62,6.0,,,,,False,True,True,False
2022,PES,Freightdeck,Product Delivery,Tier-2,12.0,,6.0,,,,,False,True,False,False
2022,PES,Software Developer,,Tier-2,,,,,,,,False,False,False,False
2022,PES,Uptycs,Software Engineer,Tier-2,25.0,8.0,8.0,,,,,False,True,True,False
2022,PES,Krypt,Associate Analyst,Tier-2,,,8.0,,,,,False,True,False,False
2022,PES,Y Media Labs,Associate Software Engineer,Tier-2,,,6.5,,,,,False,True,False,False
2022,PES,Ischoolconnect,Full stack,Tier-2,15.0,,8.0,,,,,False,True,False,False
2022,PES,Platform Engineers,,Tier-2,,,,,,,,False,False,False,False
2022,PES,Automation Testers,12.5k,Tier-2,,,,,,,,False,False,False,False
2022,PES,Temenos,Software Engineer,Tier-2,,5.5,6.3,,,,,False,True,True,False
2022,PES,Kreditbee,Software Engineer,Tier-2,,6.0,8.0,,7.0,12.0,,False,True,True,False
2022,PES,Vlinder Labs,Associate Engineer,Tier-2,25.0,,7.0,,,,,False,True,False,False
2022,PES,Wakefit,Associate Software Engineer,Tier-2,25.0,,8.0,,,,,False,True,False,False
2022,PES,Manhattan Associates,Software Engineer,Tier-2,,,8.0,,,,,False,True,False,False
2022,PES,Sonata,"Trainee Digital 
Technology Specialist",Tier-2,,,6.0,,,,,False,True,False,False
2022,PES,Alshaya,Application systems engineer,Tier-2,,,7.6,,,,,False,True,False,False
2022,PES,Byju'S,Associate - Content Development,Tier-2,,5.0,6.0,,,,,False,True,True,False
2022,PES,Associate - Creatives,,Tier-2,,,,,,,,False,False,False,False
2022,PES,Academic Specialist,,Tier-2,4.0,,2.0,,,,,False,True,False,False
2022,PES,Infovity,Software Engineer,Tier-2,,,8.0,,,,,False,True,False,False
2022,PES,Harman Connected Services,Associate Developer,Tier-2,10.0,,5.5,,3.0,,,False,True,False,False
2022,PES,Prodapt Solutions,Software Engineer,Tier-2,,,7.5,,,,,False,True,False,False
2022,PES,Krishworks,SDE 1,Tier-2,20.0,,6.0,,,,,False,True,False,False
2022,PES,Justdial,QA Testing,Tier-2,,,6.0,,,,,False,True,False,False
2022,PES,Dell Technologies,Sales Operations Analyst,Tier-2,,,,,,,,False,False,False,False
2022,PES,Coditas Solutions Llp,Associate Software Engineer,Tier-2,,,6.0,,,,,False,True,False,False
2022,PES,Prodapt Solutions,Software Engineer,Tier-2,,,7.5,,,,,False,True,False,False
2022,PES,More Retail,Engineering Trainee,Tier-2,,8.0,8.5,3.0,,,,False,True,True,False
2022,PES,Skuad Lab,Software Developer,Tier-2,,,8.0,,,,,False,True,False,False
2022,PES,Data Engineer,,Tier-2,,,,,,,,False,False,False,False
2022,PES,Iopex Technologies,Trainee Engineer,Tier-2,,,6.0,,,,,False,True,False,False
2022,PES,Just Energy,Business Analyst Trainee,Tier-2,,,7.0,,,,,False,True,False,False
2022,PES,Skypoint Cloud,Data Engineer,Tier-2,,,,,,,,False,False,False,False
2022,PES,Data Scientist,,Tier-2,,,,,,,,False,False,False,False
2022,PES,Application Engineer,,Tier-2,,,,,,,,False,False,False,False
2022,PES,Neos Healthtech,Backend Developer,Tier-2,10.0,,8.4,,,,,False,True,False,False
2022,PES,Elsevier,Software Engineer 1,Tier-2,,,7.1,,,,,False,True,False,False
2022,PES,Relevance Labs,Junior Developer,Tier-2,,,5.5,,,,,False,True,False,False
2022,PES,Freshworks,Software Engineer - Development,Tier-2,20.0,,7.5,,,,,False,True,False,False
2022,PES,Software Engineer - Test,,Tier-2,,,,,,,,False,False,False,False
2022,PES,Esi Software,Software Development Engineer,Tier-2,,,5.5,,,,,False,True,False,False
2022,PES,Ivy,Trainee Software Engineer,Tier-2,,,8.11,,,,,False,True,False,False
2022,PES,Bluebird,Software Engineer,Tier-2,,,6.5,,,,,False,True,False,False
2022,PES,Microland,Graduate Engineering Trainee,Tier-2,,,7.0,,,,,False,True,False,False
2022,PES,Star Health And Allied Insurance,Software Engineer,Tier-2,,,7.5,,,,,False,True,False,False
2022,PES,Wns Global Services,"Data Engineering /
 Ingestion Team",Tier-2,,,5.0,,,,,False,True,False,False
2022,PES,Campaigns Team,,Tier-2,,,,,,,,False,False,False,False
2022,PES,Sigma Oss Systems,Associate Business Analyst,Tier-2,,,5.5,,,,,False,True,False,False
2022,PES,Piramal Group,Graduate Engineer Trainee,Tier-2,,,6.8,,,,,False,True,False,False
2022,PES,Ecom Shopping Solutions Llp,Web Development,Tier-2,,,6.0,,,,,False,True,False,False
2022,PES,Ge Healthcare,Software Engineer,Tier-2,,,7.0,,,,,False,True,False,False
2022,PES,Quality Assurance,,Tier-2,,,,,,,,False,False,False,False
2022,PES,Larsen & Toubro,Graduate Engineer Trainee,Tier-2,,,6.0,,,,,False,True,False,False
2022,PES,Aakash Institute,Teacher,Tier-2,,,9.5,,,,,False,True,False,False
2022,PES,Federal Bank,"Associate in Non-Officer 
(Clerical) Cadre for 
Branch Banking Role",Tier-2,,,5.41,,,,,False,True,False,False
2022,PES,Alshaya,Application systems engineer,Tier-2,,,7.6,,,,,False,True,False,False
2022,PES,Magna Electronics,Trainee Engineer,Tier-2,,,5.5,,,,,False,True,False,False
2022,PES,Tek Systems,Candidate Manager,Tier-2,,4.5,7.5,,,,,False,True,True,False
2022,PES,L&T Financial Services,Test Automation Engineer,Tier-2,,5.4,6.0,,,,,False,True,True,False
2022,PES,Software Developer,,Tier-2,,,,,,,,False,False,False,False
2022,PES,Data Engineer,,Tier-2,,,,,,,,False,False,False,False
2022,PES,Phable,Software Engineer,Tier-2,,8.0,8.0,,,,,False,True,True,False
2022,PES,Indegene,Analysts,Tier-2,,,5.5,,,,,False,True,False,False
2022,PES,Intersoft,Software Engineer,Tier-2,,,7.0,,,,,False,True,False,False
2022,PES,Codeyoung,Software Engineer,Tier-2,18.0,4.36,7.36,,,,,False,True,True,False
2022,PES,Augmont Goldtech Private Limited,Software Developer,Tier-2,,,6.0,,,,,False,True,False,False
2022,PES,Hevo Data,Technical Writer,Tier-2,,,9.0,,,,,False,True,False,False
2022,PES,Sales Development Representative,,Tier-2,6.0,8.5,3.0,,,,,False,True,True,False
2022,PES,Latentview Analytics,Analyst L1 Entry,Tier-2,,6.0,6.5,,,,,False,True,True,False
2022,PES,Analyst L1 High,-,Tier-2,8.2,9.0,9.0,,,,,False,True,True,False
2022,PES,Cambium Networks,Software Engineer,Tier-2,,,6.0,,,,,False,True,False,False
2022,PES,Tata Elxsi,Engineer,Tier-2,,,5.5,,,,,False,True,False,False
2022,PES,Bitslash Technologies (Factors.AI),Software Engineer,Tier-2,,7.5,8.0,,,,,False,True,True,False
2022,PES,Dyeus,Frontend Developer,Tier-2,30.0,,9.0,,,,,False,True,False,False
2022,PES,Carestack,DevOps Engineer,Tier-2,,,8.0,,,,,False,True,False,False
2022,PES,Product Engineer,,Tier-2,,,,,,,,False,False,False,False
2022,PES,Product Implementation,,Tier-2,,,,,,,,False,False,False,False
2022,PES,Novo Nordisk,"Associate Clinical 
Data Programmer",Tier-2,,,7.0,,,,,False,True,False,False
2022,PES,Ecolab Digital Center,Trainee – Software developer,Tier-2,,,9.0,,,,,False,True,False,False
2022,PES,Design Engineers,,Tier-2,,,,,,,,False,False,False,False
2022,PES,Publicis Sapient,Junior Associate Technology,Tier-2,,,5.1,,,,,False,True,False,False
2022,PES,Infrrd,Trainee Software Engineer,Tier-2,,,6.5,,,,,False,True,False,False
2022,PES,Flexera,Associate Software Engineer,Tier-2,,,8.0,,,,,False,True,False,False
2022,PES,Atos Origin,Junior Associate,Tier-2,,,8.0,,,,,False,True,False,False
2022,PES,Greenlight Planet,Software Engineer,Tier-2,,,8.0,,,,,False,True,False,False
2022,PES,Page Industries,Master Data,Tier-2,,,7.75,,,,,False,True,False,False
2022,PES,Retail Transformation,,Tier-2,,,,,,,,False,False,False,False
2022,PES,Front End,,Tier-2,,,,,,,,False,False,False,False
2022,PES,Cambium Networks,Software Engineer,Tier-2,,,6.0,,,,,False,True,False,False
2022,PES,Toshiba,Trainee Engineer,Tier-2,,,6.5,,,,,False,True,False,False
2022,PES,Nokia,Graduate Engineer Trainee,Tier-2,,,8.2,,,,,False,True,False,False
2022,PES,Kestone,Junior Developer,Tier-2,,,8.0,,,,,False,True,False,False
2022,PES,Logisticsnow,Full Stack Developer,Tier-2,,,8.0,,,,,False,True,False,False
2022,PES,Inmobi,Analyst,Tier-2,,,8.5,,,,,False,True,False,False
2022,PES,Flock,Product Support Engineer,Tier-2,,5.5,6.0,,,,,False,True,True,False
2022,PES,Stipend,Interns,Internship-Summer,,,,,,,,True,False,False,False
2022,PES,Morgan Stanley,Summer Intern,Internship-Summer,87.0,9.0,21.0,21.0,22.0,,,True,True,True,False
2022,PES,Goldman Sachs,Software Engineer Intern,Internship-Summer,75.0,5.0,20.0,30.0,20.0,,,True,True,True,False
2022,PES,Intuit,Summer Intern,Internship-Summer,60.0,1.0,,31.0,20.0,,,True,False,True,False
2022,PES,Samsung,Student Trainee R&D,Internship-Summer,50.0,10.0,20.0,20.0,20.0,,,True,True,True,False
2022,PES,Walmart,Software Engineer - 2 Intern,Internship-Summer,80.0,,20.0,20.0,20.0,,,True,True,False,False
2022,PES,SAP Labs,Intern,Internship-Summer,35.0,6.0,20.0,20.0,20.0,,,True,True,True,False
2022,PES,Groww,Summer Intern,Internship-Summer,30.0,5.0,20.0,20.0,20.0,,,True,True,True,False
2022,PES,Standard Chartered,Summer Intern,Internship-Summer,30.0,,,2013.0,20.0,,,True,False,False,False
2022,PES,Akamai,Software Engineer Intern,Internship-Summer,35.0,10.0,28.0,28.0,2002.0,,,True,True,True,False
2022,PES,Visa,Software Engineering Intern,Internship-Summer,60.0,8.0,8.0,20.0,20.0,,,True,True,True,False
2022,PES,Dell Technologies,Summer Intern,Internship-Summer,25.0,2.0,2.0,,20.0,,,True,True,True,False
2022,PES,Autodesk,Summer Intern,Internship-Summer,30.0,,,,,,,True,False,False,False
2022,PES,Target,Summer Intern Data Scientist,Internship-Summer,30.0,,,,21.0,,,True,False,False,False
2022,PES,Zscaler,Intern,Internship-Summer,30.0,5.0,21.0,21.0,21.0,,,True,True,True,False
2022,PES,Soroco,Summer Intern,Internship-Summer,50.0,,21.0,21.0,21.0,,,True,True,False,False
2022,PES,Epsilon,Intern,Internship-Summer,30.0,,24.0,24.0,25.0,,,True,True,False,False
2022,PES,Cisco,Software Engineer Intern,Internship-Summer,65.0,,,,,,,True,False,False,False
2022,PES,Jp Morgan,Software Engineering Intern,Internship-Summer,,,,,,,,True,False,False,False
2022,PES,Pronisi,Intern,Internship-Summer,,7.0,7.0,,,,,True,True,True,False
2022,PES,Internship Stipend,Base,Tier-3,,,,,,,,False,False,False,False
2022,PES,Quest Global,Trainee Engineer,Tier-3,,,3.25,,,,,False,True,False,False
2022,PES,Tcs (Ninja Hiring),,Tier-3,,,3.36,,,,,False,True,False,False
2022,PES,The Math Company,,Tier-3,,4.5,4.5,,7.0,,,False,True,True,False
2022,PES,Mu Sigma,,Tier-3,,3.5,3.5,,,,,False,True,True,False
2022,PES,Cognizant,GenC Elevate,Tier-3,,,4.0,103.0,,,,False,True,False,False
2022,PES,Genc,-,Tier-3,,4.0,,,,,,False,False,True,False
2022,PES,Infosys,Systems Engineer,Tier-3,,,3.6,,,,,False,True,False,False
2022,PES,Robert Bosch,,Tier-3,,,5.0,53.0,,,,False,True,False,False
2022,PES,L&T Technology Services Limited,,Tier-3,,,4.0,,,,,False,True,False,False
2022,PES,Ey,Tech Consulting - Cyber,Tier-3,,,4.37,,,,,False,True,False,False
2022,PES,Risk Consulting - Tech Risk,,Tier-3,,,,,,,,False,False,False,False
2022,PES,Eox Vantage,Jr Developer,Tier-3,10.0,,6.0,,2.0,,,False,True,False,False
2022,PES,Data Security,,Tier-3,,,,3.0,,,,False,False,False,False
2022,PES,Deevia Software,Software Engineer,Tier-3,10.0,,5.0,1.0,,2.0,,False,True,False,False
2022,PES,Hcl,"GET - Identity and 
Access Management",Tier-3,,,4.75,,,,,False,True,False,False
2022,PES,Get,,Tier-3,,,,,,,,False,False,False,False
2022,PES,Get - Dryice,,Tier-3,,,,,,,,False,False,False,False
2022,PES,Get - Infra,,Tier-3,,,,,,,,False,False,False,False
2022,PES,Get - Grc And Information Security,,Tier-3,,,,,,,,False,False,False,False
2022,PES,Atos,Trainee,Tier-3,,,3.1,,,,,False,True,False,False
2022,PES,Kofluence,Operations,Tier-3,10.0,4.0,5.0,,2.0,,,False,True,True,False
